id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
53;419403.467;7443989.732;-23.11086860432591;-45.787076423306495
54;419382.142;7443947.913;-23.111245294128047;-45.78728686291629
55;419386.345;7443926.603;-23.11143798068298;-45.78724694318224
56;419402.317;7443906.771;-23.111617890535282;-45.78709202147206
57;419446.57;7443888.304;-23.111786847945023;-45.78666086376584
58;419531.833;7443878.604;-23.111878611432882;-45.78582878115096
59;419671.08;7443900.287;-23.111689526220957;-45.78446789589771
60;419754.77;7443940.471;-23.111330626112114;-45.783648557044316
61;419848.028;7444016.194;-23.11065118000879;-45.78273393048224
62;419957.521;7444082.195;-23.110060327383092;-45.781661288742235
63;420042.837;7444100.008;-23.109903556301926;-45.78082725779863
64;420084.604;7444106.393;-23.109847901457155;-45.78041907513805
65;420137.762;7444104.842;-23.10986447707963;-45.779900075267165
66;420168.352;7444101.56;-23.109895597667574;-45.779601539092106
67;420211.861;7444080.674;-23.110086348453738;-45.77917776795277
68;420253.686;7444042.041;-23.11043731644856;-45.77877136427475
69;420270.616;7443981.514;-23.110984841315318;-45.77860919706316
70;420260.934;7443857.236;-23.112106913524435;-45.7787102158779
71;420225.45;7443796.377;-23.112654910838284;-45.77905989045598
72;420157.552;7443680.233;-23.113700703921438;-45.77972897845548
73;420146.281;7443649.056;-23.113981765499368;-45.779840668198716
74;420140.298;7443614.201;-23.114296303673722;-45.77990091204935
75;420142.007;7443596.834;-23.114453253169795;-45.77988512960667
76;420150.676;7443577.03;-23.114632550730416;-45.7798015084163
77;420161.393;7443559.474;-23.114791642075073;-45.7796977705433
78;420177.998;7443542.558;-23.114945236660944;-45.77953650132964
79;420199.147;7443528.049;-23.11507730910438;-45.77933073294042
80;420238.011;7443513.257;-23.115212791642634;-45.77895198736422
81;420275.156;7443507.728;-23.115264522614552;-45.778589544907064
82;420313.426;7443505.426;-23.115287159141104;-45.77821594817869
83;420340.872;7443508.173;-23.11526366866385;-45.777947787717146
84;420364.855;7443517.841;-23.115177497249945;-45.777713084269664
85;420382.076;7443525.749;-23.11510689724003;-45.77754450531748
86;420400.199;7443542.081;-23.114960250827668;-45.77736668009764
87;420421.393;7443572.492;-23.11468658361681;-45.77715813410045
88;420429.987;7443598.405;-23.114452938267544;-45.77707286440525
89;420460.476;7443846.123;-23.112216895540826;-45.776762258572475
90;420480.18;7443927.119;-23.111486247383123;-45.77656563995981
91;420524.821;7444041.015;-23.110459627857338;-45.776123807007025
92;420532.589;7444072.31;-23.11017732918345;-45.77604632838551
93;420538.622;7444100.763;-23.10992061747741;-45.775985939703546
94;420548.922;7444139.221;-23.109573740541443;-45.77588336529896
95;420556.371;7444171.31;-23.109284254579624;-45.775808961519694
96;420558.644;7444193.772;-23.109081475893273;-45.77578560036022
97;420556.985;7444226.046;-23.108789881648367;-45.775800125297046
98;420549.389;7444276.789;-23.10833118130135;-45.77587166514795
99;420544.767;7444307.392;-23.108054538071745;-45.77591520953917
100;420519.216;7444428.241;-23.106961743602838;-45.776158434478226
101;420488.643;7444473.341;-23.106552909745307;-45.77645462738755
102;420466.067;7444544.239;-23.105911439423465;-45.776671390826856
103;420467.724;7444584.395;-23.105548810273504;-45.776653124983326
104;420485.421;7444623.127;-23.105199813994382;-45.77647831002961
105;420527.232;7444648.92;-23.104968846888905;-45.77606870608189
106;420588.445;7444653.661;-23.10492896172063;-45.77547074436979
107;420665.668;7444632.768;-23.105121380744823;-45.774717781163176
108;420732.392;7444569.11;-23.10569956825927;-45.77406954777258
109;420820.946;7444491.76;-23.10640247066214;-45.77320885517321
110;420883.663;7444411.301;-23.107132215715396;-45.77260060444404
111;420944.005;7444244.652;-23.10864035622953;-45.77201998943918
112;420956.903;7444164.122;-23.109368359459584;-45.7718982012595
113;420957.767;7443910.439;-23.111659791735864;-45.771902864384884
114;420955.147;7443792.129;-23.112728301097995;-45.77193455892303
