id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
119;402900.689;7466075.694;-22.91049786304439;-45.94682774941687
120;402890.039;7466084.431;-22.910418328833202;-45.94693103986076
121;402879.78;7466087.697;-22.91038823304871;-45.94703086116453
122;402857.744;7466083.896;-22.910421283890525;-45.94724595273536
123;402842.467;7466077.054;-22.910482194712035;-45.947395334375095
124;402825.857;7466069.707;-22.91054758918128;-45.94755774473304
125;402810.266;7466064.336;-22.91059519491119;-45.94771009581265
126;402782.818;7466055.728;-22.910671348237717;-45.947978257330774
127;402758.17;7466047.997;-22.91073974272444;-45.94821906371549
128;402747.243;7466040.265;-22.910808944548535;-45.94832608901297
129;402730.924;7466035.323;-22.910852632282435;-45.94848551175783
130;402687.331;7466025.78;-22.910936289253574;-45.94891114873735
131;402671.959;7466016.666;-22.91101771432038;-45.94906160075749
132;402653.744;7466005.297;-22.911119341446224;-45.949239914413766
133;402633.25;7465991.641;-22.91124149243196;-45.949440592776135
134;402615.033;7465980.261;-22.91134321834891;-45.94961892718998
135;402603.625;7465972.73;-22.911410575653814;-45.94973063082518
136;402579.169;7465959.209;-22.91153127561768;-45.94996993170294
137;402558.675;7465948.398;-22.911627728739994;-45.95017043219806
138;402537.611;7465939.294;-22.911708730214748;-45.95037638308406
139;402526.795;7465932.466;-22.911769771792095;-45.950482270999586
140;402515.409;7465929.621;-22.911794804393907;-45.95059346575156
141;402502.885;7465928.484;-22.91180434334559;-45.95071564866215
142;402493.777;7465932.466;-22.911767845227917;-45.950804202475936
143;402480.114;7465938.156;-22.91171565404335;-45.95093706068557
144;402468.729;7465944.984;-22.911653316972764;-45.95104763618871
145;402449.092;7465962.147;-22.911497149266676;-45.95123801859906
146;402438.276;7465975.803;-22.911373172697544;-45.95134261556443
147;402427.46;7465988.89;-22.911254335440866;-45.95144724820994
148;402418.351;7465995.717;-22.911192139989456;-45.95153563185065
149;402404.119;7466010.511;-22.911057684956837;-45.95167346299797
150;402391.026;7466020.184;-22.910969550738297;-45.95180051142361
151;402377.363;7466033.271;-22.910850546861976;-45.95193290193013
152;402364.839;7466039.53;-22.910793281951648;-45.95205461752688
153;402348.899;7466042.374;-22.91076666260315;-45.95220985481207
154;402343.207;7466041.236;-22.910776608689755;-45.95226542420596
155;402330.683;7466037.254;-22.910811843261836;-45.95238778578431
156;402314.743;7466033.84;-22.91084174768705;-45.952543417951205
157;402298.234;7466033.84;-22.91084078243501;-45.952704382501416
158;402279.249;7466037.848;-22.910803470782152;-45.95288923527642
159;402271.279;7466043.538;-22.910751610893776;-45.95296658436547
160;402254.77;7466055.487;-22.910642718348655;-45.9531267942373
161;402241.107;7466066.297;-22.910544279942407;-45.95325932704236
162;402228.583;7466066.866;-22.91053840778554;-45.95338140117654
163;402214.921;7466063.452;-22.910568444556628;-45.95351482251046
164;402200.689;7466056.625;-22.910629275062306;-45.953654017091004
165;402189.581;7466047.747;-22.91070881354554;-45.953762882097756
166;402176.788;7466018.582;-22.910971491381655;-45.95388945826461
