id;Easting_31983;Northing_31983;Latitude_4326;Longitude_4326
326;406359.548;7435911.407;-23.183146321740292;-45.91494211747371
327;406305.539;7435942.138;-23.182865689148485;-45.91546788787797
328;406149.456;7435985.755;-23.182462861615097;-45.916990104493955
329;406080.087;7435956.016;-23.182727517217987;-45.91766965643397
330;406025.582;7435878.693;-23.183422799031597;-45.918206925583256
331;405995.867;7435846.826;-23.183708930378778;-45.91849920160388
332;406075.704;7435779.209;-23.184324201328263;-45.917723370590146
333;406121.212;7435737.934;-23.184699591645312;-45.91728130315836
334;406162.487;7435700.892;-23.185036507123343;-45.91688032896346
335;406182.596;7435661.734;-23.185391329331445;-45.91668627467513
336;406196.354;7435609.875;-23.18586050638128;-45.916555050399104
337;406202.704;7435543.2;-23.186463081102485;-45.916497113625425
338;406214.346;7435487.109;-23.186970361353854;-45.9163868217249
339;406249.271;7435374.925;-23.187985601674104;-45.91605250103461
340;406292.663;7435085.999;-23.19059766892565;-45.9156463185319
341;406337.113;7434794.957;-23.19322890675447;-45.91522991491753
342;406382.621;7434482.748;-23.196051384977405;-45.91480446016179
343;406385.796;7434447.823;-23.19636701023645;-45.91477558410212
344;406385.796;7434426.656;-23.196558191970436;-45.91477688483743
345;406388.971;7434415.015;-23.196663514599358;-45.91474657784519
346;406408.021;7434389.615;-23.19689401107039;-45.91456200425156
347;406466.23;7434299.656;-23.197709831573345;-45.913998777177376
348;406485.28;7434267.906;-23.197997680844733;-45.91381459073155
349;406519.146;7434234.039;-23.19830549136472;-45.91348576718184
350;406551.955;7434199.114;-23.19862279721836;-45.91316733494459
351;406578.413;7434176.889;-23.19882503514716;-45.912910177834526
352;406613.58;7434136.076;-23.199195654353638;-45.91256906397814
353;406657.528;7434084.812;-23.199661164467358;-45.912142789248925
354;406842.219;7433916.291;-23.20119371050292;-45.91034847242834
355;406868.816;7433883.235;-23.20149377827523;-45.91009061026399
356;407082.167;7433687.593;-23.20327287765201;-45.908017854875105
357;407185.564;7433574.446;-23.204300658490805;-45.90701442619339
358;407298.652;7433476.166;-23.205194698768338;-45.90591538174572
359;407297.903;7433471.008;-23.20524124407623;-45.90592301460135
360;407330.941;7433418.677;-23.20571576066409;-45.90560336980449
361;407499.555;7433188.951;-23.207800141526548;-45.90396971432554
362;407549.636;7433146.136;-23.208189661845694;-45.90348293988037
363;407669.208;7433065.302;-23.208926468542906;-45.90231942198927
364;407776.705;7433016.424;-23.20937396155434;-45.90127194969994
365;407964.523;7432972.976;-23.209776894075887;-45.89943925988971
366;408078.25;7432950.729;-23.209984182480635;-45.8983292840161
367;408318.528;7432880.859;-23.2106286485306;-45.89598553511865
368;408616.722;7432814.155;-23.211247699488137;-45.893075620878335
369;408753.68;7432721.952;-23.2120880809541;-45.89174280288504
370;408635.991;7432602.765;-23.213158064730816;-45.89290001444851
371;408329.993;7432288.483;-23.215979682234757;-45.89590918009624
372;408129.863;7432083.563;-23.217819382097797;-45.89787727680191
373;407919.137;7431874.037;-23.21970006428467;-45.89994925595914
374;407813.563;7431766.314;-23.220667117408315;-45.90098750866887
375;407079.792;7431016.267;-23.227400322478758;-45.90820417193885
376;406687.86;7430621.593;-23.23094285370246;-45.912058768229
377;406491.42;7430418.778;-23.23276353134917;-45.91399111220451
378;406462.408;7430390.361;-23.233018545113044;-45.91427640779792
379;406271.326;7430202.484;-23.23470457812631;-45.916155523837105
380;406157.92;7430075.876;-23.23584163779603;-45.91727172249681
381;405913.423;7429829.852;-23.23804976127765;-45.91967658157689
382;405503.999;7429408.717;-23.24182997738599;-45.92370440006373
383;405263.843;7429177.165;-23.243907533183258;-45.92606614006799
384;405118.278;7429059.386;-23.244962917122773;-45.927496280066556
385;405023.648;7428988.076;-23.24560152360178;-45.92842567968358
386;404816.804;7428837.074;-23.246953407042025;-45.9304569039523
387;404400.851;7428545.651;-23.24956139162365;-45.93454094746681
388;402913.86;7427502.591;-23.25889506498301;-45.94914236269716
